msl_release_num	level_id	name	molecule_id	abbrev_csv	genbank_accession_csv	genbank_refseq_accession_csv	refseq_accession_csv	isolate_csv	notes	in_change	in_target	in_filename	in_notes	out_change	out_target	out_filename	out_notes	host_source	exemplar_name	genome_coverage	notes 
39	600	Hodnevirus allogeoadaptatum	4	NA	CASDWV010002779	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allogeoadaptatum	2023.001B...	xlsx_row=1658	NA	NA	NA	NA	soil (S)	ssRNA_65344	CCG	NA 
39	600	Hodnevirus allogeocola	4	NA	CASDWV010002322	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allogeocola	2023.001B...	xlsx_row=1659	NA	NA	NA	NA	soil (S)	ssRNA_54794	CCG	NA 
39	600	Hodnevirus allogeoenecus	4	NA	CASDWV010001734	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allogeoenecus	2023.001B...	xlsx_row=1660	NA	NA	NA	NA	soil (S)	ssRNA_44333	CCG	NA 
39	600	Hodnevirus allogeohabitans	4	NA	CASDWV010001368	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allogeohabitans	2023.001B...	xlsx_row=1661	NA	NA	NA	NA	soil (S)	ssRNA_39015	CCG	NA 
39	600	Hodnevirus allogeovicinum	4	NA	CASDWV010003833	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allogeovicinum	2023.001B...	xlsx_row=1662	NA	NA	NA	NA	soil (S)	ssRNA_91935	CCG	NA 
39	600	Hodnevirus allogeovivens	4	NA	CASDWV010001231	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allogeovivens	2023.001B...	xlsx_row=1663	NA	NA	NA	NA	soil (S)	ssRNA_35753	CCG	NA 
39	600	Hodnevirus allohumadaptatum	4	NA	CASDWV010004384	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allohumadaptatum	2023.001B...	xlsx_row=1664	NA	NA	NA	NA	soil (S)	ssRNA_118002	CCG	NA 
39	600	Hodnevirus allohumenecus	4	NA	CASDWV010003582	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allohumenecus	2023.001B...	xlsx_row=1665	NA	NA	NA	NA	soil (S)	ssRNA_85908	CCG	NA 
39	600	Hodnevirus allohumicola	4	NA	CASDWV010000347	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allohumicola	2023.001B...	xlsx_row=1666	NA	NA	NA	NA	soil (S)	ssRNA_6007	CCG	NA 
39	600	Hodnevirus allohumihabitans	4	NA	CASDWV010003701	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allohumihabitans	2023.001B...	xlsx_row=1667	NA	NA	NA	NA	soil (S)	ssRNA_88502	CCG	NA 
39	600	Hodnevirus allohumivicinum	4	NA	CASDWV010000856	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allohumivicinum	2023.001B...	xlsx_row=1668	NA	NA	NA	NA	soil (S)	ssRNA_25115	CCG	NA 
39	600	Hodnevirus allohumivivens	4	NA	CASDWV010003076	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allohumivivens	2023.001B...	xlsx_row=1669	NA	NA	NA	NA	soil (S)	ssRNA_72811	CCG	NA 
39	600	Hodnevirus allolimadaptatum	4	NA	CASDWV010002430	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allolimadaptatum	2023.001B...	xlsx_row=1670	NA	NA	NA	NA	soil (S)	ssRNA_57465	CCG	NA 
39	600	Hodnevirus allolimenecus	4	NA	CASDWV010002464	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allolimenecus	2023.001B...	xlsx_row=1671	NA	NA	NA	NA	soil (S)	ssRNA_58196	CCG	NA 
39	600	Hodnevirus allolimicola	4	NA	CASDWV010002922	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allolimicola	2023.001B...	xlsx_row=1672	NA	NA	NA	NA	soil (S)	ssRNA_69425	CCG	NA 
39	600	Hodnevirus allolimihabitans	4	NA	CASDWV010002589	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allolimihabitans	2023.001B...	xlsx_row=1673	NA	NA	NA	NA	soil (S)	ssRNA_61460	CCG	NA 
39	600	Hodnevirus allolimivicinum	4	NA	CASDWV010001228	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allolimivicinum	2023.001B...	xlsx_row=1674	NA	NA	NA	NA	soil (S)	ssRNA_35649	CCG	NA 
39	600	Hodnevirus allolimivivens	4	NA	CASDWV010001629	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allolimivivens	2023.001B...	xlsx_row=1675	NA	NA	NA	NA	soil (S)	ssRNA_42984	CCG	NA 
39	600	Hodnevirus allolutadaptatum	4	NA	CASDWV010000623	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allolutadaptatum	2023.001B...	xlsx_row=1676	NA	NA	NA	NA	soil (S)	ssRNA_18288	CCG	NA 
39	600	Hodnevirus allolutenecus	4	NA	CASDWV010000126	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allolutenecus	2023.001B...	xlsx_row=1677	NA	NA	NA	NA	soil (S)	ssRNA_1995	CCG	NA 
39	600	Hodnevirus alloluticola	4	NA	CASDWV010002048	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus alloluticola	2023.001B...	xlsx_row=1678	NA	NA	NA	NA	soil (S)	ssRNA_49723	CCG	NA 
39	600	Hodnevirus allolutihabitans	4	NA	CASDWV010002152	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allolutihabitans	2023.001B...	xlsx_row=1679	NA	NA	NA	NA	soil (S)	ssRNA_51602	CCG	NA 
39	600	Hodnevirus allolutivicinum	4	NA	CASDWV010000784	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allolutivicinum	2023.001B...	xlsx_row=1680	NA	NA	NA	NA	soil (S)	ssRNA_23398	CCG	NA 
39	600	Hodnevirus allolutivivens	4	NA	CASDWV010001099	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allolutivivens	2023.001B...	xlsx_row=1681	NA	NA	NA	NA	soil (S)	ssRNA_31319	CCG	NA 
39	600	Hodnevirus allomessadaptatum	4	NA	CASDWV010000916	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allomessadaptatum	2023.001B...	xlsx_row=1682	NA	NA	NA	NA	soil (S)	ssRNA_26547	CCG	NA 
39	600	Hodnevirus allomessenecus	4	NA	CASDWV010002172	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allomessenecus	2023.001B...	xlsx_row=1683	NA	NA	NA	NA	soil (S)	ssRNA_51890	CCG	NA 
39	600	Hodnevirus allomessicola	4	NA	CASDWV010001926	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allomessicola	2023.001B...	xlsx_row=1684	NA	NA	NA	NA	soil (S)	ssRNA_47169	CCG	NA 
39	600	Hodnevirus allomessihabitans	4	NA	CASDWV010003287	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allomessihabitans	2023.001B...	xlsx_row=1685	NA	NA	NA	NA	soil (S)	ssRNA_78415	CCG	NA 
39	600	Hodnevirus allomessivicinum	4	NA	CASDWV010002091	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allomessivicinum	2023.001B...	xlsx_row=1686	NA	NA	NA	NA	soil (S)	ssRNA_50663	CCG	NA 
39	600	Hodnevirus allomessivivens	4	NA	CASDWV010000695	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allomessivivens	2023.001B...	xlsx_row=1687	NA	NA	NA	NA	soil (S)	ssRNA_21298	CCG	NA 
39	600	Hodnevirus allomontishabitans	4	NA	MZ679736	NA	NA	MAG: Leviviridae sp. isolate 237b-k141_465222 genomic sequence	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allomontishabitans	2023.001B...	xlsx_row=1688	NA	NA	NA	NA	soil (S)	MAG: Leviviridae sp. isolate 237b-k141_465222 genomic sequence	CCG	NA 
39	600	Hodnevirus allomontisvicinum	4	NA	MZ679755	NA	NA	MAG: Leviviridae sp. isolate 237b-k141_521962 genomic sequence	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allomontisvicinum	2023.001B...	xlsx_row=1689	NA	NA	NA	NA	soil (S)	MAG: Leviviridae sp. isolate 237b-k141_521962 genomic sequence	CCG	NA 
39	600	Hodnevirus allonemorisadaptatum	4	NA	MZ680326	NA	NA	MAG: Leviviridae sp. isolate 169-k141_10601 genomic sequence	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allonemorisadaptatum	2023.001B...	xlsx_row=1690	NA	NA	NA	NA	soil (S)	MAG: Leviviridae sp. isolate 169-k141_10601 genomic sequence	CCG	NA 
39	600	Hodnevirus allonemorishabitans	4	NA	MZ679820	NA	NA	MAG: Leviviridae sp. isolate 376R-k141_877537 genomic sequence	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allonemorishabitans	2023.001B...	xlsx_row=1691	NA	NA	NA	NA	soil (S)	MAG: Leviviridae sp. isolate 376R-k141_877537 genomic sequence	CCG	NA 
39	600	Hodnevirus allonemorisvivens	4	NA	MZ679806	NA	NA	MAG: Leviviridae sp. isolate 155-k141_77505 genomic sequence	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allonemorisvivens	2023.001B...	xlsx_row=1692	NA	NA	NA	NA	soil (S)	MAG: Leviviridae sp. isolate 155-k141_77505 genomic sequence	CCG	NA 
39	600	Hodnevirus allopedadaptatum	4	NA	CASDWV010002872	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allopedadaptatum	2023.001B...	xlsx_row=1693	NA	NA	NA	NA	soil (S)	ssRNA_68191	CCG	NA 
39	600	Hodnevirus allopedenecus	4	NA	CASDWV010000669	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allopedenecus	2023.001B...	xlsx_row=1694	NA	NA	NA	NA	soil (S)	ssRNA_20358	CCG	NA 
39	600	Hodnevirus allopedocola	4	NA	CASDWV010000823	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allopedocola	2023.001B...	xlsx_row=1695	NA	NA	NA	NA	soil (S)	ssRNA_23719	CCG	NA 
39	600	Hodnevirus allopedohabitans	4	NA	CASDWV010001086	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allopedohabitans	2023.001B...	xlsx_row=1696	NA	NA	NA	NA	soil (S)	ssRNA_31018	CCG	NA 
39	600	Hodnevirus allopedovicinum	4	NA	CASDWV010002753	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allopedovicinum	2023.001B...	xlsx_row=1697	NA	NA	NA	NA	soil (S)	ssRNA_64603	CCG	NA 
39	600	Hodnevirus allopedovivens	4	NA	CASDWV010005066	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allopedovivens	2023.001B...	xlsx_row=1698	NA	NA	NA	NA	soil (S)	ssRNA_140367	CCG	NA 
39	600	Hodnevirus allopeladaptatum	4	NA	CASDWV010002065	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allopeladaptatum	2023.001B...	xlsx_row=1699	NA	NA	NA	NA	soil (S)	ssRNA_49851	CCG	NA 
39	600	Hodnevirus allopelenecus	4	NA	CASDWV010002893	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allopelenecus	2023.001B...	xlsx_row=1700	NA	NA	NA	NA	soil (S)	ssRNA_68641	CCG	NA 
39	600	Hodnevirus allopelocola	4	NA	CASDWV010001778	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allopelocola	2023.001B...	xlsx_row=1701	NA	NA	NA	NA	soil (S)	ssRNA_44990	CCG	NA 
39	600	Hodnevirus allopelohabitans	4	NA	CASDWV010002115	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allopelohabitans	2023.001B...	xlsx_row=1702	NA	NA	NA	NA	soil (S)	ssRNA_51236	CCG	NA 
39	600	Hodnevirus allopelovicinum	4	NA	CASDWV010002793	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allopelovicinum	2023.001B...	xlsx_row=1703	NA	NA	NA	NA	soil (S)	ssRNA_66195	CCG	NA 
39	600	Hodnevirus allopelovivens	4	NA	CASDWV010002863	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allopelovivens	2023.001B...	xlsx_row=1704	NA	NA	NA	NA	soil (S)	ssRNA_68164	CCG	NA 
39	600	Hodnevirus alloradicicola	4	NA	CASDWV010002756	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus alloradicicola	2023.001B...	xlsx_row=1705	NA	NA	NA	NA	soil (S)	ssRNA_64612	CCG	NA 
39	600	Hodnevirus alloradicihabitans	4	NA	CASDWV010001101	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus alloradicihabitans	2023.001B...	xlsx_row=1706	NA	NA	NA	NA	soil (S)	ssRNA_31328	CCG	NA 
39	600	Hodnevirus alloradicivicinum	4	NA	CASDWV010003750	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus alloradicivicinum	2023.001B...	xlsx_row=1707	NA	NA	NA	NA	soil (S)	ssRNA_89367	CCG	NA 
39	600	Hodnevirus alloradicivivens	4	NA	CASDWV010005068	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus alloradicivivens	2023.001B...	xlsx_row=1708	NA	NA	NA	NA	soil (S)	ssRNA_140370	CCG	NA 
39	600	Hodnevirus allosegetadaptatum	4	NA	CASDWV010002094	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allosegetadaptatum	2023.001B...	xlsx_row=1709	NA	NA	NA	NA	soil (S)	ssRNA_50701	CCG	NA 
39	600	Hodnevirus allosegetenecus	4	NA	CASDWV010000915	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allosegetenecus	2023.001B...	xlsx_row=1710	NA	NA	NA	NA	soil (S)	ssRNA_26513	CCG	NA 
39	600	Hodnevirus allosegeticola	4	NA	CASDWV010001885	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allosegeticola	2023.001B...	xlsx_row=1711	NA	NA	NA	NA	soil (S)	ssRNA_46576	CCG	NA 
39	600	Hodnevirus allosegetihabitans	4	NA	CASDWV010001724	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allosegetihabitans	2023.001B...	xlsx_row=1712	NA	NA	NA	NA	soil (S)	ssRNA_44306	CCG	NA 
39	600	Hodnevirus allosegetivicinum	4	NA	CASDWV010000084	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allosegetivicinum	2023.001B...	xlsx_row=1713	NA	NA	NA	NA	soil (S)	ssRNA_1404	CCG	NA 
39	600	Hodnevirus allosegetivivens	4	NA	CASDWV010000318	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allosegetivivens	2023.001B...	xlsx_row=1714	NA	NA	NA	NA	soil (S)	ssRNA_5867	CCG	NA 
39	600	Hodnevirus allosoladaptatum	4	NA	CASDWV010000696	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allosoladaptatum	2023.001B...	xlsx_row=1715	NA	NA	NA	NA	soil (S)	ssRNA_21301	CCG	NA 
39	600	Hodnevirus allosolenecus	4	NA	CASDWV010001667	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allosolenecus	2023.001B...	xlsx_row=1716	NA	NA	NA	NA	soil (S)	ssRNA_43485	CCG	NA 
39	600	Hodnevirus allosolicola	4	NA	CASDWV010001836	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allosolicola	2023.001B...	xlsx_row=1717	NA	NA	NA	NA	soil (S)	ssRNA_45899	CCG	NA 
39	600	Hodnevirus allosolihabitans	4	NA	CASDWV010002521	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allosolihabitans	2023.001B...	xlsx_row=1718	NA	NA	NA	NA	soil (S)	ssRNA_59990	CCG	NA 
39	600	Hodnevirus allosolivicinum	4	NA	CASDWV010001229	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allosolivicinum	2023.001B...	xlsx_row=1719	NA	NA	NA	NA	soil (S)	ssRNA_35652	CCG	NA 
39	600	Hodnevirus allosolivivens	4	NA	CASDWV010002757	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allosolivivens	2023.001B...	xlsx_row=1720	NA	NA	NA	NA	soil (S)	ssRNA_64615	CCG	NA 
39	600	Hodnevirus allotelluradaptatum	4	NA	CASDWV010002480	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allotelluradaptatum	2023.001B...	xlsx_row=1721	NA	NA	NA	NA	soil (S)	ssRNA_58919	CCG	NA 
39	600	Hodnevirus allotellurenecus	4	NA	CASDWV010002765	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allotellurenecus	2023.001B...	xlsx_row=1722	NA	NA	NA	NA	soil (S)	ssRNA_65102	CCG	NA 
39	600	Hodnevirus allotelluricola	4	NA	CASDWV010002063	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allotelluricola	2023.001B...	xlsx_row=1723	NA	NA	NA	NA	soil (S)	ssRNA_49846	CCG	NA 
39	600	Hodnevirus allotellurihabitans	4	NA	CASDWV010002418	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allotellurihabitans	2023.001B...	xlsx_row=1724	NA	NA	NA	NA	soil (S)	ssRNA_56720	CCG	NA 
39	600	Hodnevirus allotellurivicinum	4	NA	CASDWV010001135	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allotellurivicinum	2023.001B...	xlsx_row=1725	NA	NA	NA	NA	soil (S)	ssRNA_33226	CCG	NA 
39	600	Hodnevirus allotellurivivens	4	NA	CASDWV010001716	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus allotellurivivens	2023.001B...	xlsx_row=1726	NA	NA	NA	NA	soil (S)	ssRNA_44289	CCG	NA 
39	600	Hodnevirus alloterradaptatum	4	NA	CASDWV010002849	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus alloterradaptatum	2023.001B...	xlsx_row=1727	NA	NA	NA	NA	soil (S)	ssRNA_67814	CCG	NA 
39	600	Hodnevirus alloterrenecus	4	NA	CASDWV010001525	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus alloterrenecus	2023.001B...	xlsx_row=1728	NA	NA	NA	NA	soil (S)	ssRNA_41814	CCG	NA 
39	600	Hodnevirus alloterricola	4	NA	CASDWV010002567	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus alloterricola	2023.001B...	xlsx_row=1729	NA	NA	NA	NA	soil (S)	ssRNA_60915	CCG	NA 
39	600	Hodnevirus alloterrihabitans	4	NA	CASDWV010000730	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus alloterrihabitans	2023.001B...	xlsx_row=1730	NA	NA	NA	NA	soil (S)	ssRNA_21975	CCG	NA 
39	600	Hodnevirus alloterrivicinum	4	NA	CASDWV010000561	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus alloterrivicinum	2023.001B...	xlsx_row=1731	NA	NA	NA	NA	soil (S)	ssRNA_14531	CCG	NA 
39	600	Hodnevirus alloterrivivens	4	NA	CASDWV010001592	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus alloterrivivens	2023.001B...	xlsx_row=1732	NA	NA	NA	NA	soil (S)	ssRNA_42639	CCG	NA 
39	600	Hodnevirus asiocola	4	NA	CASDWV010004483	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus asiocola	2023.001B...	xlsx_row=1741	NA	NA	NA	NA	soil (S)	ssRNA_120867	CCG	NA 
39	600	Hodnevirus asiovivens	4	NA	CASDWV010002180	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus asiovivens	2023.001B...	xlsx_row=1742	NA	NA	NA	NA	soil (S)	ssRNA_52085	CCG	NA 
39	600	Hodnevirus caenadaptatum	4	NA	CASDWV010003378	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus caenadaptatum	2023.001B...	xlsx_row=1744	NA	NA	NA	NA	soil (S)	ssRNA_80822	CCG	NA 
39	600	Hodnevirus caenivivens	4	NA	CASDWV010004565	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus caenivivens	2023.001B...	xlsx_row=1746	NA	NA	NA	NA	soil (S)	ssRNA_123031	CCG	NA 
39	600	Hodnevirus duoagrenecus	4	NA	CASDWV010004672	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus duoagrenecus	2023.001B...	xlsx_row=1760	NA	NA	NA	NA	soil (S)	ssRNA_127479	CCG	NA 
39	600	Hodnevirus duohumadaptatum	4	NA	CASDWV010004641	NA	NA	NA	NA	1	Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hodnevirus;Hodnevirus duohumadaptatum	2023.001B...	xlsx_row=1761	NA	NA	NA	NA	soil (S)	ssRNA_125528	CCG	NA 
